
## МОНТАЖ ВОЗДУХОВОДОВ
ВК01.01	Монтаж круглого воздуховода Ø до 100 мм	пог.м.	330-460
ВК18.13	Монтаж перфорированного металлического лотка шириной 150–300 мм  (Широкий лоток — для совместной прокладки нескольких кабелей и медных трубопроводов; применяется в технических коридорах и на кровле)	пог.м.	1300-2000
ВК18.14	Монтаж кабельного канала из оцинкованной стали (закрытый короб) для защиты коммуникаций на фасаде  (Применяется на наружных участках коммуникаций — защищает трассы от атмосферных воздействий и механических повреждений)	пог.м.	1170-1800
ВК18.15	Монтаж металлорукава (гибкого металлического шланга) для защиты кабелей и труб на коротких участках  (Применяется в местах примыкания к оборудованию и при необходимости гибкой прокладки через проёмы)	пог.м.	520-850
ВК18.16	Монтаж защитного козырька (навеса) над наружным блоком кондиционера от снега и наледи  (обязательный элемент при установке в климатической зоне со снегопадами)	шт.	3900-7200
ВК18.17	Монтаж антивандальной защитной решётки (клетки) на наружный блок сплит-системы или VRF	шт.	7200-12000
ВК18.18	Монтаж защитного ограждения (периметрального) вокруг группы наружных блоков на кровле  (Сварная конструкция из профильной трубы с сеткой или решёткой; применяется при размещении нескольких блоков VRF на эксплуатируемой кровле)	пог.м.	4600-7800
ВК18.19	Монтаж ограждения безопасности (перил) для обслуживания оборудования на кровле  (Требования охраны труда: при обслуживании оборудования на кровле на высоте свыше 1,8 м от края — обязательно ограждение по ГОСТ 12.4.059)	пог.м.	5200-9100
ВК18.20	Монтаж шумозащитного экрана (акустического барьера) у наружного блока  (Применяется при жалобах соседей на шум от наружного блока; акустический экран снижает уровень шума на 5–10 дБ; конструкция из минераловатного сэндвич-панельного экрана)	шт.	16000-29000
ВК18.21	Сверление отверстия в кирпичной или газобетонной стене для прохода коммуникаций (Ø до 80 мм)  (Алмазным или твердосплавным буром; включает заделку зазоров вокруг трубы монтажной пеной или кольцом прохода)	шт.	1040-1800
ВК18.22	Сверление отверстия в железобетонной стене или перекрытии (алмазная коронка, Ø до 120 мм)  (Алмазное бурение ж/б — специализированная работа; для диаметров свыше 120 мм — наценка 30–50% за каждые дополнительные 20 мм)	шт.	3300-5900
ВК18.23	Антикоррозионная грунтовка и покраска металлоконструкции (рама, кронштейн, козырёк)  (Исходная позиция «покраска» входила в стоимость рамы — выделена отдельно для случаев покраски ранее установленных или ремонтируемых конструкций)	шт.	2000-4600
ВК18.24	Оцинкование или нанесение цинкового грунта на сварные швы металлоконструкции  (Обязательно для конструкций на открытом воздухе — незащищённые сварные швы ржавеют за 1–2 сезона, особенно в условиях влажного климата)	шт.	1300-2600
ВК18.25	Установка пластин-закладных элементов в стену (для последующего крепления тяжёлых конструкций)  (Применяется при невозможности анкерного крепления в готовую стену; закладные замуровываются в кладку или бетон при строительстве — услуга выполняется сов	шт.	3900-7200

## ВЫСОТНЫЕ И ТАКЕЛАЖНЫЕ РАБОТЫ
ВК19.01	Доставка, сборка и демонтаж строительной туры высотой до 4 м (на объекте)  (Включает сборку, работу в течение дня и демонтаж)	смена	4600-7200
ВК19.02	Доставка, сборка и демонтаж строительной туры высотой 4–8 м  (Тура высотой свыше 4 м требует дополнительных секций и боковых упоров — трудоёмкость сборки значительно выше)	смена	6500-10000
ВК19.03	Аренда строительной туры на объекте свыше одной смены (за каждые последующие сутки)  (При многодневных работах тура остаётся на объекте; оплата за каждые полные или неполные сутки сверх первой смены)	сутки	2000-3300
ВК19.04	Монтажные работы на высоте 3–5 м с применением стремянки или лестницы (наценка к базовой цене, % к работе)  (Процентная наценка к стоимости монтажной позиции при работе на высоте 3–5 м без специальной техники; учитывает повышенную трудоёмкость и врем	%	0
ВК19.05	Монтажные работы на высоте 5–10 м с применением туры или лесов (наценка к базовой цене, % к работе)  (Высота 5–10 м — зона повышенного риска; обязателен инструктаж по охране труда и страховочное снаряжение)	%	0
ВК19.06	Работа специалиста-альпиниста (промышленный альпинизм) — стоимость одного выезда с работой до 4 часов  (промышленный альпинизм применяется при невозможности подъезда автовышки и при работах на фасадах выше 4-го этажа)	выезд	9100-16000
ВК19.07	Работа специалиста-альпиниста — дополнительный час работы сверх 4 часов  (Часовая ставка при превышении базового времени выезда; учитывает износ снаряжения и повышенную физическую нагрузку)	час	2000-3300
ВК19.08	Монтаж наружного блока кондиционера методом промышленного альпинизма (без автовышки)  (Включает работу двух альпинистов: один работает на верёвке, второй страхует; вес блока и этаж влияют на стоимость)	шт.	10000-20000
ВК19.09	Прокладка фреоновой трассы или кабеля по фасаду методом промышленного альпинизма (за 1 м.п.)  (Прокладка по фасаду здания на большой высоте — применяется при невозможности установки лесов или автовышки; цена выше обычной прокладки в 1,5–2 раза)	пог.м.	780-1300
ВК19.10	Демонтаж оборудования с фасада методом промышленного альпинизма  (Демонтаж сложнее монтажа при работе на верёвке — оборудование нужно одновременно удерживать, откреплять и безопасно опускать вниз)	шт.	7800-16000
ВК19.11	Аренда автовышки высотой рабочей платформы до 16 м (включая подачу, работу 4 часа, оператора)	смена	13000-21000
ВК19.12	Аренда автовышки высотой рабочей платформы 16–22 м (включая подачу, работу 4 часа, оператора)  (Применяется при работах на 5–7 этажах зданий; необходима площадка для разворота и выравнивания опор вышки)	смена	18000-29000
ВК19.13	Аренда автовышки высотой рабочей платформы свыше 22 м (крупные объекты, высотные здания)  (Телескопические и сочленённые вышки высотой 28–45 м; применяются при монтаже на уровне 8–15 этажей; требуют предварительного согласования подъезда)	смена	29000-52000
ВК19.14	Аренда крана-манипулятора (КМУ) грузоподъёмностью до 3 т (подъём тяжёлого оборудования)  (КМУ применяется при подъёме наружных блоков VRF весом 150–400 кг на кровлю или технический этаж; грузоподъёмность и вылет стрелы указываются при заказе)	смена	23000-39000
ВК19.15	Дополнительный час работы автовышки или КМУ сверх базовых 4 часов  (Почасовая оплата сверхнормативного времени работы техники; переработка согласовывается с оператором на объекте)	час	3300-5900
ВК19.16	Подача (доставка и обратный путь) спецтехники на объект в черте города  (Стоимость подачи оплачивается отдельно от аренды; при объектах за чертой города — наценка за пробег по тарифу перевозчика)	выезд	3900-7800
ВК19.17	Подъём наружного блока кондиционера весом до 80 кг на высоту до 3 м (ручной способ)	шт.	2600-4600
ВК19.18	Подъём наружного блока весом 80–150 кг с применением ручной лебёдки или тали  (Ручная лебёдка (таль) грузоподъёмностью 1–2 т; применяется при подъёме блоков на балконы, технические этажи и кровли без доступа крана)	шт.	5200-9100
ВК19.19	Подъём наружного блока VRF весом 150–350 кг с применением электрической лебёдки или КМУ  (Электрическая лебёдка или стрела КМУ; обязательна страховка груза от раскачивания на высоте; работа бригады не менее 3 человек)	шт.	10000-21000
ВК19.20	Горизонтальное перемещение (такелаж) тяжёлого оборудования внутри здания (на катках, роликах)  (Применяется при доставке крупного оборудования (приточные установки, чиллеры, VRF-блоки) по техническому этажу или подвалу без возможности использования п	шт.	3900-7800
ВК19.21	Занос и установка оборудования в труднодоступное место (узкий проём, лестничный пролёт, через окно)  (Нестандартный такелаж при реконструкции действующих объектов; цена зависит от веса оборудования и сложности доступа)	шт.	5200-12000
ВК19.22	Разорванный монтаж — наценка за каждый дополнительный выезд бригады (3-й и последующие)  (разорванный монтаж по вине заказчика (неготовность объекта, перенос) оплачивается дополнительно)	выезд	2000-3900
ВК19.23	Наценка за работу в ночное время (с 22:00 до 7:00) или в выходные и праздничные дни  (% к работе; стандартная наценка для коммерческих объектов с ограниченным окном для монтажа (рестораны, торговые центры, гостиницы))	%	0
ВК19.24	Наценка за монтаж в режиме действующего производства или в условиях ограниченного доступа  (Работа в условиях действующего предприятия: ограниченные зоны доступа, требования пропускного режима, наличие технологического оборудования в зоне монтажа)	%	0
ВК19.25	Наценка за срочный выезд (в течение 4 часов с момента заявки)  (Аварийный выезд при затоплении из-за дренажа, поломке кондиционера в жару или плановой остановке производства; включает приоритетную диспетчеризацию)	выезд	2600-5200
ВК19.26	Оформление пропусков и разрешений на работу (режимный объект, аэропорт, больница)  (Административная работа по согласованию допуска бригады на режимный объект; стоимость зависит от количества монтажников и требований объекта)	компл.	2000-4600

## ДЕМОНТАЖ ОБОРУДОВАНИЯ
ВК20.01	Демонтаж настенного кондиционера (внутренний + наружный блок) мощностью до 3,5 кВт (07–12)  (Включает: откачку фреона в блок, снятие внутреннего блока, снятие наружного блока с кронштейна, отключение трасс)	компл.	4600-7200
ВК20.02	Демонтаж настенного кондиционера мощностью 3,5–5,0 кВт (модели 12–18)  (Включает: откачку фреона в блок, снятие внутреннего блока, снятие наружного блока с кронштейна, отключение трасс)	компл.	5900-8500
ВК20.03	Демонтаж настенного кондиционера мощностью 5,0–7,0 кВт (модели 18–24)  (Включает: откачку фреона в блок, снятие внутреннего блока, снятие наружного блока с кронштейна, отключение трасс)	компл.	7200-10400
ВК20.04	Демонтаж настенного кондиционера мощностью 7,0–10,0 кВт (модели 24–36)  (Включает: откачку фреона в блок, снятие внутреннего блока, снятие наружного блока с кронштейна, отключение трасс)	компл.	9100-13000
ВК20.05	Демонтаж настенного кондиционера мощностью 10,0–14,0 кВт (модели 36–48)  (Включает: откачку фреона в блок, снятие внутреннего блока, снятие наружного блока с кронштейна, отключение трасс)	компл.	11100-17000
ВК20.06	Демонтаж настенного кондиционера мощностью 14,0–18,0 кВт (модели 48–60)  (Включает: откачку фреона в блок, снятие внутреннего блока, снятие наружного блока с кронштейна, отключение трасс)	компл.	13000-20000
ВК20.07	Демонтаж кассетного или напольно-потолочного кондиционера мощностью до 7,0 кВт  (Демонтаж кассетного блока сложнее настенного: снятие с подвесного потолка через межпотолочное пространство, извлечение через проём в потолке)	компл.	7800-12000
ВК20.08	Демонтаж кассетного или напольно-потолочного кондиционера мощностью 7,0–18,0 кВт  (Демонтаж кассетного блока сложнее настенного: снятие с подвесного потолка через межпотолочное пространство, извлечение через проём в потолке)	компл.	12000-18000
ВК20.09	Демонтаж колонного кондиционера мощностью до 14,0 кВт  (Колонный блок весом 50–100 кг — демонтаж требует двух монтажников и такелажного оборудования)	компл.	13000-21000
ВК20.10	Демонтаж колонного кондиционера мощностью свыше 14,0 кВт  (Наружный блок весом 80–150 кг; спуск с кровли или фасада требует такелажного оборудования или автовышки (оплачивается отдельно))	компл.	21000-34000
ВК20.11	Демонтаж мульти-сплит системы (1 наружный + 2–3 внутренних блока)  (Включает демонтаж всех внутренних блоков, наружного блока и отключение всех фреоновых трасс; откачка фреона — отдельно)	компл.	12000-20000
ВК20.12	Демонтаж мульти-сплит системы (1 наружный + 4–5 внутренних блоков)  (Включает демонтаж всех внутренних блоков, наружного блока и отключение всех фреоновых трасс; откачка фреона — отдельно)	компл.	18000-29000
ВК20.13	Демонтаж внутреннего блока VRF (настенный, кассетный, напольно-потолочный) с отключением от магистрали  (Каждый внутренний блок VRF оплачивается отдельно; включает отключение от фреоновой магистрали, шины управления и дренажа)	шт.	6500-12000
ВК20.14	Демонтаж канального внутреннего блока VRF из межпотолочного пространства  (Сложнее настенного и кассетного: блок нужно извлечь из стеснённого пространства без повреждения потолка и смежных коммуникаций)	шт.	10400-18000
ВК20.15	Демонтаж BS-блока (Branch Selector) или рефнет-разветвителя VRF  (BS-блок нередко находится в межпотолочном пространстве; демонтаж требует вскрытия ревизионного люка и аккуратного отключения всех трубных подключений)	шт.	4600-7800
ВК20.16	Демонтаж наружного блока VRF мощностью до 28 кВт с кровли или технического этажа  (Включает откачку хладагента (если не сделана отдельно), снятие с виброоснования и спуск блока весом 120–250 кг)	шт.	16000-26000
ВК20.17	Демонтаж составного (каскадного) наружного блока VRF свыше 28 кВт  (Каскад из 2–3 модулей суммарным весом 300–600 кг; демонтаж только с применением крана-манипулятора или автовышки)	шт.	29000-49000
ВК20.18	Демонтаж канального вентилятора или осевого вентилятора мощностью до 1 000 м³/ч  (Включает отключение от воздуховода, электрики и снятие с крепежа; для крышных вентиляторов — применяется наценка за высотные работы)	шт.	3900-6500
ВК20.19	емонтаж канального вентилятора производительностью 1 000–10 000 м³/ч  (Включает отключение от воздуховода, электрики и снятие с крепежа; для крышных вентиляторов — применяется наценка за высотные работы)	шт.	7200-12000
ВК20.20	Демонтаж приточной или приточно-вытяжной установки производительностью до 1 500 м³/ч  (Включает отключение от воздуховодов, обвязки (при водяном нагревателе), электрики и щита автоматики; слив теплоносителя — отдельно)	шт.	10000-18000
ВК20.21	Демонтаж приточной установки производительностью свыше 1 500 м³/ч (промышленная)  (Крупные секционные АВУ разбираются посекционно; вес отдельных секций может превышать 200 кг — необходим такелаж)	шт.	18000-34000
ВК20.22	Демонтаж рекуператора (пластинчатого или роторного) из воздуховодной системы  (Включает отключение от воздуховодов с обеих сторон и снятие с опорных конструкций; конденсатный поддон перед демонтажем должен быть осушён)	шт.	5200-10400
ВК20.23	Демонтаж бытового осевого вентилятора из вентиляционной шахты (санузел, кухня)  (Простейший демонтаж; включает снятие лицевой панели, отключение от электросети и извлечение из шахты)	шт.	1040-1800
ВК20.24	Демонтаж фреоновой трассы кондиционера (медные трубы в изоляции) — открытый монтаж  (Включает снятие с крепежа, разборку соединений и намотку труб; медные трубы, как правило, сдаются в металлолом — это компенсирует часть стоимости работ)	пог.м.	330-520
ВК20.25	Демонтаж фреоновой трассы из штробы или из-за отделки (скрытый монтаж)  (Вскрытие отделки при скрытой прокладке — задача заказчика или отделочника; в стоимость включено только извлечение труб)	пог.м.	650-1110
ВК20.26	Демонтаж декоративного пластикового короба с фреоновой трассой  (Снятие короба с крепежа; при аккуратном демонтаже короб пригоден для повторного использования)	пог.м.	200-330
ВК20.27	Демонтаж воздуховода круглого сечения Ø до 200 мм	пог.м.	260-420
ВК20.28	Демонтаж воздуховода круглого сечения Ø 250–400 мм	пог.м.	460-720
ВК20.29	Демонтаж прямоугольного воздуховода любого сечения  (прямоугольные воздуховоды на фланцевых соединениях демонтируются сложнее круглых)	пог.м.	460-720
ВК20.30	Демонтаж изоляции воздуховода (огнезащитной или тепловой) без разборки воздуховода  (Применяется при замене изоляции без разборки системы; включает снятие материала, крепежа и уборку)	кв.м.	260-460
ВК20.31	Демонтаж дренажного трубопровода или дренажного шланга кондиционера	пог.м.	200-360
ВК20.32	Откачка (рекуперация) хладагента из системы перед демонтажем кондиционера  (Выброс хладагента в атмосферу запрещён законодательством РФ; откачка производится рекуперационной станцией в баллон для последующей утилизации или повторного использования)	усл.	4600-7800
ВК20.33	Консервация демонтированного кондиционера для длительного хранения (заглушки, упаковка)  (Установка заглушек на патрубки внутреннего и наружного блоков; упаковка в плёнку; маркировка; рекомендуется при хранении свыше 3 месяцев)	компл.	2000-3600
ВК20.34	Заделка отверстий в стенах и потолке после демонтажа трасс (монтажная пена, гипс, цементный раствор)  (Каждое отверстие от трассы или кронштейна оплачивается отдельно; косметическая отделка (штукатурка, покраска) — по договорённости с отделочниками)	шт.	650-1600
ВК20.35	Демонтаж кронштейна наружного блока с заделкой отверстий в фасаде  (Анкерные болты срезаются или вывинчиваются; отверстия заделываются цементным раствором или монтажной пеной с последующим выравниванием)	шт.	2000-3600
ВК20.36	Погрузка и вывоз демонтированного оборудования на склад заказчика или пункт утилизации  (Цена зависит от габаритов и веса оборудования; утилизация хладагентосодержащего оборудования выполняется только лицензированными организациями)	шт.	2600-6500
ВК20.37	Наценка за демонтаж оборудования, установленного без консервации хладагента (срочный аварийный демонтаж)  (При аварийном демонтаже (затопление, пожар, механическое повреждение) подготовительные процедуры невозможны — трудоёмкость работ существенно вы	%	0

## СЕРВИСНОЕ ОБСЛУЖИВАНИЕ И РЕМОНТ КОНДИЦИОНЕРОВ
ВК21.01	Разовое ТО настенной сплит-системы мощностью до 3,5 кВт (07–12)  (Включает: чистку фильтров внутреннего блока, очистку теплообменника внутреннего блока, чистку дренажного поддона и шланга, проверку герметичности и давления, замер токов, проверку всех	шт.	4600-6500
ВК21.02	Разовое ТО настенной сплит-системы мощностью 3,5–7,0 кВт (12–24)  (Включает: чистку фильтров внутреннего блока, очистку теплообменника внутреннего блока, чистку дренажного поддона и шланга, проверку герметичности и давления, замер токов, проверку все	шт.	5900-8500
ВК21.03	Разовое ТО кассетной или напольно-потолочной сплит-системы мощностью до 7,0 кВт  (кассетный блок сложнее в обслуживании: доступ через межпотолочное пространство, демонтаж декоративной панели)	шт.	6500-9800
ВК21.04	Разовое ТО кассетной или напольно-потолочной сплит-системы мощностью свыше 7,0 кВт  ( кассетный блок сложнее в обслуживании: доступ через межпотолочное пространство, демонтаж декоративной панели)	шт.	6500-9800
ВК21.05	Разовое ТО кассетной или напольно-потолочной сплит-системы мощностью свыше 7,0 кВт  (кассетный блок сложнее в обслуживании: доступ через межпотолочное пространство, демонтаж декоративной панели)	шт.	9100-13000
ВК21.06	Разовое ТО канальной сплит-системы мощностью до 10,0 кВт  (канальный блок — наиболее трудоёмкое ТО: доступ через ревизионные люки, демонтаж и промывка фильтров, чистка теплообменника в межпотолочном пространстве)	шт.	10400-16000
ВК21.07	Разовое ТО канальной сплит-системы мощностью свыше 10,0 кВт (наценка за каждый кВт сверх 10)	кВт.	460-720
ВК21.08	Разовое ТО колонного кондиционера мощностью до 14,0 кВт  (Колонный блок имеет крупный теплообменник и несколько фильтрующих секций; ТО включает полную разборку и чистку всех элементов)	шт.	10400-17000
ВК21.09	Разовое ТО мульти-сплит системы (наружный блок + все внутренние блоки)  (Цена зависит от количества и типов внутренних блоков; в ТО входит обслуживание каждого блока и наружного агрегата)	усл.	9100-21000
ВК21.10	ТО наружного блока (чистка теплообменника, проверка вентилятора и контактных соединений)  (Отдельная позиция для обслуживания только наружного блока — актуальна при сезонной подготовке и при загрязнении теплообменника пухом или пылью)	шт.	2600-4600
ВК21.11	Чистка фильтров внутреннего блока (без разборки корпуса)  (Снятие, промывка и установка фильтров; при необходимости — дезинфекция антибактериальным раствором)	шт.	1040-1800
ВК21.12	Чистка теплообменника внутреннего блока кондиционера (без полной разборки)  (Чистка с пеной высокого давления без демонтажа блока)	шт.	3300-5200
ВК21.13	Глубокая чистка теплообменника внутреннего блока с частичной разборкой корпуса  (Применяется при сильном загрязнении; включает снятие передней панели и горизонтальных жалюзи, промывку теплообменника и поддона под давлением)	шт.	5200-8500
ВК21.14	Разборка и сборка корпуса внутреннего блока для глубокой чистки  (полная разборка корпуса применяется при чистке испарителя с промывкой водой — без неё качественная чистка невозможна)	шт.	2000-3300
ВК21.15	Чистка теплообменника наружного блока (продувка, промывка водой под давлением)  (Критически важна при загрязнении пухом, пылью или листьями; засорённый теплообменник увеличивает потребление электроэнергии и сокращает срок службы компрессора)	шт.	2600-4600
ВК21.16	Дезинфекция внутреннего блока антибактериальным или противогрибковым составом  (Обработка испарителя, поддона и корпуса специализированными биоцидными составами; актуальна при появлении запаха из блока или при наличии аллергиков)	шт.	2000-3300
ВК21.17	Чистка и промывка дренажного поддона и дренажного шланга  (Засор дренажа — наиболее частая причина протечки кондиционера; чистка выполняется ёршом и продувкой сжатым воздухом или промывкой водой)	шт.	1300-2300
ВК21.18	Диагностика неисправности кондиционера (определение причины ошибки) без ремонта  (Включает считывание кодов ошибок, замер рабочих параметров (ток, давление, температура), визуальный осмотр)	выезд	2600-5200
ВК21.19	Заправка кондиционера хладагентом по весу (определение объёма по манометрическому коллектору)  (цена — только за работу по заправке, без стоимости хладагента)	шт.	1600-2600
ВК21.20	Поиск утечки хладагента электронным течеискателем  (Электронный течеискатель фиксирует утечки менее 3 г/год; при обнаружении — место утечки устраняется отдельно по стоимости соответствующей ремонтной позиции)	шт.	3300-5900
ВК21.21	Устранение утечки хладагента: перепайка или перевальцовка соединения трассы	шт.	3300-5900
ВК21.22	Замена и настройка платы управления внутреннего или наружного блока  (Цена только за работу; стоимость платы управления оплачивается отдельно по факту подбора)	шт.	4600-7800
ВК21.23	Замена двигателя вентилятора внутреннего блока  (Включает разборку блока, замену двигателя с крыльчаткой, сборку и проверку; стоимость двигателя — отдельно)	шт.	3900-6500
ВК21.24	Замена двигателя вентилятора наружного блока  (При наличии доступа к наружному блоку; при установке на высоте — наценка за высотные работы оплачивается отдельно)	шт.	4600-7800
ВК21.25	Замена компрессора кондиционера (только работа)  (Наиболее трудоёмкий вид ремонта; включает откачку хладагента, демонтаж компрессора, монтаж нового, вакуумирование и заправку; стоимость компрессора — отдельно)	шт.	10000-21000
ВК21.26	Промывка фреонового контура от масляных отложений (при замене компрессора)  (Обязательна при замене сгоревшего компрессора — продукты горения масла загрязняют весь контур и выводят из строя новый компрессор без промывки)	шт.	5200-9100
ВК21.27	Заправка системы хладагентом R-410A (стоимость за 1 кг с работой)  (Цена включает работу по заправке; объём заправки определяется по манометрическому коллектору или по весам)	кг.	2300-3600
ВК21.28	Заправка системы хладагентом R-32 (стоимость за 1 кг с работой)  (R-32 — основной хладагент современных инверторных систем; цена несколько выше R-410A из-за стоимости хладагента на рынке)	кг.	2600-4200
ВК21.29	Откачка (рекуперация) хладагента из системы перед ремонтом или заменой оборудования  (Обязательная экологическая процедура; откачанный хладагент сохраняется для повторного использования или сдаётся на утилизацию)	усл.	4600-7800
ВК21.30	Замена фильтра грубой очистки (G3/G4) в канальном блоке или фильтр-боксе  (Только работа по замене; стоимость кассеты фильтра — отдельно)	шт.	650-1200
ВК21.31	Замена фильтра тонкой очистки (F7/F8) в канальном блоке или вентустановке	шт.	1040-1800
ВК21.32	Замена дренажной помпы кондиционера  (включает демонтаж старой помпы, монтаж новой, подключение и проверку)	шт.	3900-6500
ВК21.33	Замена конденсатора (пусковых и рабочих) в наружном блоке  (Конденсаторы — расходный элемент; при вздутии или обрыве — компрессор не запускается. Стоимость конденсатора — отдельно)	шт.	2600-4600
ВК21.34	Замена реверсивного четырёхходового клапана (переключение режима тепло/холод)  (Сложный ремонт с разрезанием и перепайкой трубок контура; требует вакуумирования и заправки после замены)	шт.	7800-13000
ВК21.35	Замена терморасширительного вентиля (ТРВ / EEV) в кондиционере  (ТРВ/EEV — регулятор подачи хладагента; неисправность приводит к обмерзанию или перегреву испарителя. Требует полной разборки холодильного контура)	шт.	6500-12000
ВК21.36	Выезд сервисной бригады на объект (включая до 1 часа работы на месте)  (Работа сверх 1 часа — по тарифу)	выезд	3300-5200
ВК21.37	Дополнительный час работы сервисного специалиста на объекте  (Почасовая ставка при превышении базового времени выезда)	час	2000-3300
ВК21.38	Абонентское сервисное обслуживание: 1 кондиционер в год (2 ТО + приоритетный выезд)  (Договор на год: два плановых ТО (весна и осень), приоритетный выезд при аварии, скидка 10–15% на запасные части и заправку хладагентом)	год	9000-16000
ВК21.39	Абонентское сервисное обслуживание: от 5 кондиционеров (цена за 1 единицу в год)  (Корпоративный сервисный договор; чем больше единиц оборудования — тем ниже цена за единицу; актуально для офисных центров, гостиниц, торговых объектов)	ед./год	6500-12000
ВК21.40	Срочный выезд сервисной бригады (в течение 2–4 часов с момента заявки)  (Аварийный вызов при затоплении, аварийном отключении системы охлаждения серверного помещения и т.д.; наценка к базовому тарифу выезда)	выезд	5200-9100
ВК21.41	Консультация технического специалиста по подбору оборудования или проблеме (выезд на объект)  (Техническая консультация на объекте без выполнения работ; засчитывается в стоимость монтажа или ТО при заключении договора)	выезд	2600-4600

## ВЫЕЗД, КОНСУЛЬТАЦИЯ
ВК22.01	Консультация по телефону, интернету и т.п. (Бесплатно)	***	0
ВК22.02	Выезд специалиста по городу, осмотр объекта, выполнение необходимых измерений + консультация заказчика  (выезд за пределы города, по договорённости; при заключении договора на ремонт, данная сумма вычитается из сметного расчёта в виде скидки)	***	3000
